CaseNum,Status_Short,Date,Status
2090095796,2a-RFE,"May 6, 2021",RFE Sent
2090095799,2a-RFE,"May 6, 2021",RFE Sent
2090103892,4-Approved,"May 6, 2021",New Card Is Being Produced
2090119215,2b-Expedite,"May 6, 2021",Expedite Request Denied
2090003864,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090009065,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090010086,3-Interview,"May 7, 2021",Interview Was Ready
2090010088,3-Interview,"May 7, 2021",Interview Was Ready
2090018375,4-Approved,"May 7, 2021",Card Was Delivered
2090018378,4-Approved,"May 7, 2021",Card Was Delivered
2090032634,4-Approved,"May 7, 2021",Case Was Approved
2090042452,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090044208,4-Approved,"May 7, 2021",Card Was Delivered
2090044211,4-Approved,"May 7, 2021",Card Was Delivered
2090044214,4-Approved,"May 7, 2021",Card Was Delivered
2090046772,4-Approved,"May 7, 2021",Card Was Delivered
2090046814,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090047165,2a-RFE,"May 7, 2021",RFE Responded
2090049787,4-Approved,"May 7, 2021",Case Was Approved
2090049790,4-Approved,"May 7, 2021",Case Was Approved
2090049793,4-Approved,"May 7, 2021",Case Was Approved
2090049796,4-Approved,"May 7, 2021",Case Was Approved
2090049799,4-Approved,"May 7, 2021",Case Was Approved
2090049810,4-Approved,"May 7, 2021",Card Was Delivered
2090049813,4-Approved,"May 7, 2021",Card Was Delivered
2090050207,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090050210,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090054169,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090055841,4-Approved,"May 7, 2021",Card Was Delivered
2090061833,4-Approved,"May 7, 2021",Card Was Delivered
2090061836,4-Approved,"May 7, 2021",Card Was Delivered
2090066729,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090067000,4-Approved,"May 7, 2021",Card Was Delivered
2090067005,4-Approved,"May 7, 2021",Card Was Delivered
2090067008,4-Approved,"May 7, 2021",Card Was Delivered
2090071381,4-Approved,"May 7, 2021",Card Was Mailed To Me
2090085273,4-Approved,"May 7, 2021",New Card Is Being Produced
2090085275,4-Approved,"May 7, 2021",New Card Is Being Produced
2090085278,4-Approved,"May 7, 2021",New Card Is Being Produced
2090085280,4-Approved,"May 7, 2021",New Card Is Being Produced
2090087966,4-Approved,"May 7, 2021",Case Was Approved
2090095091,4-Approved,"May 7, 2021",Case Was Approved
2090103308,2b-Expedite,"May 7, 2021",Expedite Request Denied
2090103892,4-Approved,"May 7, 2021",Case Was Approved
2090042405,4-Approved,"May 7, 2021",Card Was Delivered
2090042408,4-Approved,"May 7, 2021",Card Was Delivered
2090045091,4-Approved,"May 7, 2021",Card Was Delivered
2090071539,4-Approved,"May 7, 2021",Card Was Delivered
2090041967,4-Approved,"May 8, 2021",Card Was Delivered
2090098795,4-Approved,"May 8, 2021",Card Was Delivered
2090098798,4-Approved,"May 8, 2021",Card Was Delivered
2090098801,4-Approved,"May 8, 2021",Card Was Delivered
2090098804,4-Approved,"May 8, 2021",Card Was Delivered
2090008519,0-Received,"May 10, 2021",Case Was Transferred
2090008675,4-Approved,"May 10, 2021",New Card Is Being Produced
2090009345,4-Approved,"May 10, 2021",New Card Is Being Produced
2090009348,4-Approved,"May 10, 2021",New Card Is Being Produced
2090009351,4-Approved,"May 10, 2021",New Card Is Being Produced
2090044342,2b-Expedite,"May 10, 2021",Expedite Request Denied
2090044834,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090045445,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090045633,4-Approved,"May 10, 2021",New Card Is Being Produced
2090045636,2a-RFE,"May 10, 2021",RFE Sent
2090046856,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090046859,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090049787,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090049790,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090049793,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090049796,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090049799,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090050993,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090052118,4-Approved,"May 10, 2021",Card Was Delivered
2090052477,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090052480,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090054741,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090054744,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090055068,4-Approved,"May 10, 2021",New Card Is Being Produced
2090055153,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090055925,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090057238,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090057241,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090060446,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090065334,4-Approved,"May 10, 2021",New Card Is Being Produced
2090071301,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090071304,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090085273,4-Approved,"May 10, 2021",Case Was Approved
2090085275,4-Approved,"May 10, 2021",Case Was Approved
2090085278,4-Approved,"May 10, 2021",Case Was Approved
2090085280,4-Approved,"May 10, 2021",Case Was Approved
2090088762,2a-RFE,"May 10, 2021",RFE Sent
2090088765,2a-RFE,"May 10, 2021",RFE Sent
2090095091,4-Approved,"May 10, 2021",Card Was Mailed To Me
2090105579,2b-Expedite,"May 10, 2021",Expedite Request Denied
2090124581,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090124584,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090145925,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090145928,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090173185,4-Approved,"May 10, 2021",New Card Is Being Produced
2090173188,4-Approved,"May 10, 2021",New Card Is Being Produced
2090173191,4-Approved,"May 10, 2021",New Card Is Being Produced
2090173194,4-Approved,"May 10, 2021",New Card Is Being Produced
2090173197,4-Approved,"May 10, 2021",New Card Is Being Produced
2090045060,4-Approved,"May 10, 2021",Card Was Delivered
2090047255,2a-RFE,"May 10, 2021",RFE Responded
2090047258,2a-RFE,"May 10, 2021",RFE Responded
2090053425,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090053428,4-Approved,"May 10, 2021",New Card Is Being Produced
2090057582,3-Interview,"May 11, 2021",Interview Was Ready
2090063646,2a-RFE,"May 10, 2021",RFE Sent
2090063649,2a-RFE,"May 10, 2021",RFE Sent
2090070489,2a-RFE,"May 10, 2021",RFE Responded
2090070492,2a-RFE,"May 10, 2021",RFE Responded
2090103321,2a-RFE,"May 10, 2021",RFE Responded
2090106337,0-Received,"May 11, 2021",Case Was Transferred
2090110896,2a-RFE,"May 10, 2021",RFE Responded
2090115695,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090115698,1-Fingerprint-taken,"May 10, 2021",Fingerprints Taken
2090121427,2a-RFE,"May 10, 2021",RFE Responded
2090003864,4-Approved,"May 11, 2021",Card Was Delivered
2090008675,4-Approved,"May 11, 2021",Case Was Approved
2090009065,4-Approved,"May 11, 2021",Card Was Delivered
2090009345,4-Approved,"May 11, 2021",Case Was Approved
2090009348,4-Approved,"May 11, 2021",Case Was Approved
2090009351,4-Approved,"May 11, 2021",Case Was Approved
2090032634,4-Approved,"May 11, 2021",Card Was Mailed To Me
2090039030,2a-RFE,"May 11, 2021",RFE Responded
2090039036,2a-RFE,"May 11, 2021",RFE Responded
2090041422,4-Approved,"May 11, 2021",New Card Is Being Produced
2090041425,4-Approved,"May 11, 2021",New Card Is Being Produced
2090042452,4-Approved,"May 11, 2021",Card Was Delivered
2090044300,4-Approved,"May 11, 2021",Card Was Delivered
2090045633,4-Approved,"May 11, 2021",Case Was Approved
2090046871,2a-RFE,"May 11, 2021",RFE Responded
2090049572,2a-RFE,"May 11, 2021",RFE Responded
2090049575,2a-RFE,"May 11, 2021",RFE Responded
2090052720,2a-RFE,"May 11, 2021",RFE Sent
2090052852,4-Approved,"May 11, 2021",New Card Is Being Produced
2090052855,4-Approved,"May 11, 2021",New Card Is Being Produced
2090053425,4-Approved,"May 11, 2021",Case Was Approved
2090053428,4-Approved,"May 11, 2021",Case Was Approved
2090055068,4-Approved,"May 11, 2021",Case Was Approved
2090057582,3-Interview,"May 11, 2021",Interview Was Scheduled
2090065334,4-Approved,"May 11, 2021",Case Was Approved
2090070353,4-Approved,"May 11, 2021",New Card Is Being Produced
2090070356,4-Approved,"May 11, 2021",New Card Is Being Produced
2090071199,2a-RFE,"May 11, 2021",RFE Sent
2090071202,2a-RFE,"May 11, 2021",RFE Sent
2090082164,4-Approved,"May 11, 2021",New Card Is Being Produced
2090082167,4-Approved,"May 11, 2021",New Card Is Being Produced
2090082170,4-Approved,"May 11, 2021",New Card Is Being Produced
2090085485,2a-RFE,"May 11, 2021",RFE Sent
2090085488,4-Approved,"May 11, 2021",New Card Is Being Produced
2090087966,4-Approved,"May 11, 2021",Card Was Mailed To Me
2090090817,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090090820,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090090823,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090094168,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090094171,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090095221,2a-RFE,"May 11, 2021",RFE Sent
2090095224,2a-RFE,"May 11, 2021",RFE Sent
2090096257,1-Fingerprint-taken,"May 11, 2021",Fingerprints Taken
2090099619,1-Fingerprint-taken,"May 11, 2021",Fingerprints Taken
2090101098,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090101101,1-Fingerprint-taken,"May 11, 2021",Fingerprints Taken
2090101104,1-Fingerprint-taken,"May 11, 2021",Fingerprints Taken
2090101717,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090101720,1-Fingerprint-taken,"May 12, 2021",Fingerprints Taken
2090103892,4-Approved,"May 11, 2021",Card Was Mailed To Me
2090173185,4-Approved,"May 11, 2021",Case Was Approved
2090173188,4-Approved,"May 11, 2021",Case Was Approved
2090173191,4-Approved,"May 11, 2021",Case Was Approved
2090173194,4-Approved,"May 11, 2021",Case Was Approved
2090173197,4-Approved,"May 11, 2021",Case Was Approved
2090009693,2a-RFE,"May 12, 2021",RFE Responded
2090009696,2a-RFE,"May 12, 2021",RFE Responded
2090041422,4-Approved,"May 12, 2021",Case Was Approved
2090041425,4-Approved,"May 12, 2021",Case Was Approved
2090046814,4-Approved,"May 12, 2021",Card Was Delivered
2090046856,4-Approved,"May 12, 2021",Card Was Delivered
2090046859,4-Approved,"May 12, 2021",Card Was Delivered
2090050207,4-Approved,"May 12, 2021",Card Was Delivered
2090050210,4-Approved,"May 12, 2021",Card Was Delivered
2090051024,4-Approved,"May 12, 2021",New Card Is Being Produced
2090052477,4-Approved,"May 12, 2021",Card Was Delivered
2090052480,4-Approved,"May 12, 2021",Card Was Delivered
2090052852,4-Approved,"May 12, 2021",Case Was Approved
2090052855,4-Approved,"May 12, 2021",Case Was Approved
2090054741,4-Approved,"May 12, 2021",Card Was Delivered
2090054744,4-Approved,"May 12, 2021",Card Was Delivered
2090057238,4-Approved,"May 12, 2021",Card Was Delivered
2090057241,4-Approved,"May 12, 2021",Card Was Delivered
2090062771,4-Approved,"May 12, 2021",New Card Is Being Produced
2090065334,4-Approved,"May 12, 2021",Card Was Mailed To Me
2090066729,4-Approved,"May 12, 2021",Card Was Delivered
2090069035,4-Approved,"May 12, 2021",New Card Is Being Produced
2090070353,4-Approved,"May 12, 2021",Case Was Approved
2090070356,4-Approved,"May 12, 2021",Case Was Approved
2090071381,4-Approved,"May 12, 2021",Card Was Delivered
2090082164,4-Approved,"May 12, 2021",Case Was Approved
2090082167,4-Approved,"May 12, 2021",Case Was Approved
2090082170,4-Approved,"May 12, 2021",Case Was Approved
2090085273,4-Approved,"May 12, 2021",Card Was Mailed To Me
2090085275,4-Approved,"May 12, 2021",Card Was Mailed To Me
2090085280,4-Approved,"May 12, 2021",Card Was Mailed To Me
2090085488,4-Approved,"May 12, 2021",Case Was Approved
2090099430,2c-UpdateInfo,"May 12, 2021",Name Was Updated
2090006682,2a-RFE,"May 12, 2021",RFE Sent
2090062475,2a-RFE,"May 12, 2021",RFE Sent
2090067243,2a-RFE,"May 12, 2021",RFE Sent
2090068268,2a-RFE,"May 12, 2021",RFE Sent
2090008675,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090009345,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090009348,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090009351,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090040648,4-Approved,"May 13, 2021",New Card Is Being Produced
2090045633,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090047274,7-Withdrawn,"May 13, 2021",Withdrawal Acknowledged
2090049787,4-Approved,"May 13, 2021",Card Was Delivered
2090049790,4-Approved,"May 13, 2021",Card Was Delivered
2090049793,4-Approved,"May 13, 2021",Card Was Delivered
2090049796,4-Approved,"May 13, 2021",Card Was Delivered
2090049799,4-Approved,"May 13, 2021",Card Was Delivered
2090050489,4-Approved,"May 13, 2021",New Card Is Being Produced
2090050492,4-Approved,"May 13, 2021",New Card Is Being Produced
2090050993,4-Approved,"May 13, 2021",Card Was Delivered
2090051024,4-Approved,"May 13, 2021",Case Was Approved
2090052483,2a-RFE,"May 13, 2021",RFE Sent
2090053425,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090053428,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090055068,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090055153,4-Approved,"May 13, 2021",Card Was Delivered
2090055925,4-Approved,"May 13, 2021",Card Was Delivered
2090056187,4-Approved,"May 13, 2021",New Card Is Being Produced
2090059220,4-Approved,"May 13, 2021",New Card Is Being Produced
2090059223,4-Approved,"May 13, 2021",New Card Is Being Produced
2090060446,4-Approved,"May 13, 2021",Card Was Delivered
2090062771,4-Approved,"May 13, 2021",Case Was Approved
2090069035,4-Approved,"May 13, 2021",Case Was Approved
2090074034,4-Approved,"May 13, 2021",New Card Is Being Produced
2090074037,4-Approved,"May 13, 2021",New Card Is Being Produced
2090086061,4-Approved,"May 13, 2021",New Card Is Being Produced
2090087318,2a-RFE,"May 13, 2021",RFE Sent
2090091451,2a-RFE,"May 13, 2021",RFE Sent
2090095091,4-Approved,"May 13, 2021",Card Was Delivered
2090173185,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090173188,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090173191,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090173194,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090173197,4-Approved,"May 13, 2021",Card Was Mailed To Me
2090037015,2a-RFE,"May 13, 2021",RFE Responded
2090041731,2a-RFE,"May 13, 2021",RFE Responded
2090045445,4-Approved,"May 13, 2021",Card Was Delivered
2090061900,2a-RFE,"May 13, 2021",RFE Sent
2090069700,4-Approved,"May 13, 2021",New Card Is Being Produced
2090069703,4-Approved,"May 13, 2021",New Card Is Being Produced
2090069706,4-Approved,"May 13, 2021",New Card Is Being Produced
2090069709,4-Approved,"May 13, 2021",New Card Is Being Produced
2090086067,2a-RFE,"May 13, 2021",RFE Sent
2090086070,2a-RFE,"May 13, 2021",RFE Sent
2090088826,4-Approved,"May 13, 2021",New Card Is Being Produced
2090096201,2a-RFE,"May 13, 2021",RFE Sent
2090040648,4-Approved,"May 14, 2021",Case Was Approved
2090041422,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090041425,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090046775,4-Approved,"May 14, 2021",Card Was Delivered
2090047165,4-Approved,"May 14, 2021",New Card Is Being Produced
2090048934,4-Approved,"May 14, 2021",New Card Is Being Produced
2090048937,4-Approved,"May 14, 2021",New Card Is Being Produced
2090050489,4-Approved,"May 14, 2021",Case Was Approved
2090050492,4-Approved,"May 14, 2021",Case Was Approved
2090052852,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090052855,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090056187,4-Approved,"May 14, 2021",Case Was Approved
2090059220,4-Approved,"May 14, 2021",Case Was Approved
2090059223,4-Approved,"May 14, 2021",Case Was Approved
2090063595,2a-RFE,"May 14, 2021",RFE Responded
2090063598,2a-RFE,"May 14, 2021",RFE Responded
2090063914,2a-RFE,"May 14, 2021",RFE Sent
2090066757,2a-RFE,"May 14, 2021",RFE Sent
2090069700,4-Approved,"May 14, 2021",Case Was Approved
2090069703,4-Approved,"May 14, 2021",Case Was Approved
2090069706,4-Approved,"May 14, 2021",Case Was Approved
2090069709,4-Approved,"May 14, 2021",Case Was Approved
2090070353,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090070356,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090070456,4-Approved,"May 14, 2021",New Card Is Being Produced
2090074034,4-Approved,"May 14, 2021",Case Was Approved
2090074037,4-Approved,"May 14, 2021",Case Was Approved
2090082164,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090082167,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090082170,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090085273,4-Approved,"May 14, 2021",Card Was Delivered
2090085275,4-Approved,"May 14, 2021",Card Was Delivered
2090085280,4-Approved,"May 14, 2021",Card Was Delivered
2090085488,4-Approved,"May 14, 2021",Card Was Mailed To Me
2090086061,4-Approved,"May 14, 2021",Case Was Approved
2090087966,4-Approved,"May 14, 2021",Card Was Delivered
2090088768,0-Received,"May 14, 2021",Case Was Transferred
2090088771,0-Received,"May 14, 2021",Case Was Transferred
2090088826,4-Approved,"May 14, 2021",Case Was Approved
2090138146,4-Approved,"May 14, 2021",New Card Is Being Produced
2090138149,4-Approved,"May 14, 2021",New Card Is Being Produced
2090168316,0-Received,"May 14, 2021",Case Was Transferred
2090168319,0-Received,"May 14, 2021",Case Was Transferred
2090065334,4-Approved,"May 15, 2021",Card Was Delivered
2090055068,4-Approved,"May 15, 2021",Card Was Delivered
2090008675,4-Approved,"May 17, 2021",Card Was Delivered
2090009345,4-Approved,"May 17, 2021",Card Was Delivered
2090009348,4-Approved,"May 17, 2021",Card Was Delivered
2090009351,4-Approved,"May 17, 2021",Card Was Delivered
2090037018,2a-RFE,"May 17, 2021",RFE Responded
2090038700,2a-RFE,"May 17, 2021",RFE Responded
2090039647,4-Approved,"May 17, 2021",New Card Is Being Produced
2090039650,4-Approved,"May 17, 2021",New Card Is Being Produced
2090045633,4-Approved,"May 17, 2021",Card Was Delivered
2090047165,4-Approved,"May 17, 2021",Case Was Approved
2090048934,4-Approved,"May 17, 2021",Case Was Approved
2090048937,4-Approved,"May 17, 2021",Case Was Approved
2090050653,2a-RFE,"May 17, 2021",RFE Responded
2090051024,4-Approved,"May 17, 2021",Card Was Mailed To Me
2090052621,2a-RFE,"May 17, 2021",RFE Responded
2090053425,4-Approved,"May 17, 2021",Card Was Delivered
2090053428,4-Approved,"May 17, 2021",Card Was Delivered
2090062771,4-Approved,"May 17, 2021",Card Was Mailed To Me
