CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990015010,4-Denied,"March 24, 2021",Case Was Denied,20210501-235805,"On March 24, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990015010.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by April 8, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990015298,8-Rejected,"October 11, 2018",Rejected-Incorrect Fee and NoSign,20210501-235805,"On October 11, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990015298, because you did not sign the form and the fee you paid was incorrect.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990015688,8-Rejected,"October 11, 2018",Rejected-Old Version,20210501-235805,"On October 11, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990015688, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990016055,2c-UpdateInfo,"April 1, 2021",Name Was Updated,20210501-235805,"On April 1, 2021, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990016055. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990017563,1-Fingerprint-taken,"February 8, 2019",Fingerprints Taken,20210501-235805,"As of February 8, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990017563,2b-Expedite,"June 24, 2021",Expedite Request Received,20210624-101038,"On June 24, 2021, we received your request for expedited processing on your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563. We are reviewing your request and will notify you if we need additional information. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990017563,2a-RFE,"June 24, 2021",RFE Sent,20210625-091615,"On June 24, 2021, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by July 9, 2021, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990017563,2b-Expedite,"June 28, 2021",Expedite Request Denied,20210628-213341,"On June 28, 2021, we denied your request for expedited processing of your I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563.  We do not believe, based on a review of your request, that your case meets one or more of the expedite criteria and otherwise merits expedited processing. We review all expedite requests on a case-by-case basis, and we grant them at the discretion of the director.  Information regarding the USCIS expedite policy, including the expedite criteria, is available at www.uscis.gov/forms/expedite-criteria.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990017563,2a-RFE,"July 7, 2021",RFE Responded,20210708-072623,"On July 7, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990017563,4-Approved,"September 23, 2021",New Card Is Being Produced,20210924-072305,"On September 23, 2021, we ordered your new card for Receipt Number WAC1990017563, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990017563,4-Approved,"September 27, 2021",Case Was Approved,20210927-212101,"On September 27, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by October 12, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990017563,4-Approved,"September 28, 2021",Card Was Mailed To Me,20210929-074309,"On September 28, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017563, to the address you gave us.  If you do not receive your card by October 13, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990017563,4-Approved,"October 1, 2021",Card Was Delivered,20211003-075557,"On October 1, 2021, the Post Office delivered your new card for Receipt Number WAC1990017563, to the address that you gave us.  The tracking number assigned is 9205590153708612631850.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990017608,0-Received,"April 6, 2021",Case Was Transferred,20210501-235805,"On April 6, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990017608, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 6, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
