CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990027675,4-Approved,2019-05-30,Card Was Mailed To Me,20210501-235805,"On May 30, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990027675, to the address you gave us.  If you do not receive your card by June 14, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028436,4-Approved,2020-06-24,Card Was Mailed To Me,20210501-235805,"On June 24, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990028436, to the address you gave us.  If you do not receive your card by July 9, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028609,4-Approved,2019-10-29,Card Was Mailed To Me,20210501-235805,"On October 29, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990028609, to the address you gave us.  If you do not receive your card by November 13, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028611,4-Approved,2019-10-29,Card Was Mailed To Me,20210501-235805,"On October 29, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990028611, to the address you gave us.  If you do not receive your card by November 13, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028612,4-Approved,2019-10-29,Card Was Mailed To Me,20210501-235805,"On October 29, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990028612, to the address you gave us.  If you do not receive your card by November 13, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028614,4-Approved,2019-10-29,Card Was Mailed To Me,20210501-235805,"On October 29, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990028614, to the address you gave us.  If you do not receive your card by November 13, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028615,4-Approved,2019-10-29,Card Was Mailed To Me,20210501-235805,"On October 29, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990028615, to the address you gave us.  If you do not receive your card by November 13, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990028809,4-Approved,2021-06-17,Card Was Delivered,20210618-092559,"On June 17, 2021, the Post Office delivered your new card for Receipt Number WAC1990028809, to the address that you gave us.  The tracking number assigned is 9205590153708608215941.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990029143,8-Rejected,2018-10-24,Rejected-Improperly Filed,20210501-235805,"On October 24, 2018, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990029143, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990030074,4-Approved,2019-11-04,Card Was Mailed To Me,20210501-235805,"On November 4, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030074, to the address you gave us.  If you do not receive your card by November 19, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990030305,4-Approved,2020-10-20,Card Was Mailed To Me,20210501-235805,"On October 20, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030305, to the address you gave us.  If you do not receive your card by November 4, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990030308,2z-Misc,2021-01-15,Case Was Reopened,20210501-235805,"On January 15, 2021, we reopened your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030308, and mailed you a notice. Please follow the instructions in the notice. If you do not receive your reopening notice by February 14, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990030390,2a-RFE,2020-10-16,RFE Responded,20210501-235805,"On October 16, 2020, we received your correspondence for Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030390.  We are reviewing your correspondence, and will send you a notice if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990030392,2a-RFE,2020-10-15,RFE Responded,20210501-235805,"On October 15, 2020, we received your correspondence for Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030392.  We are reviewing your correspondence, and will send you a notice if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990030394,2a-RFE,2020-10-16,RFE Responded,20210501-235805,"On October 16, 2020, we received your correspondence for Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030394.  We are reviewing your correspondence, and will send you a notice if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990030396,2a-RFE,2020-10-16,RFE Responded,20210501-235805,"On October 16, 2020, we received your correspondence for Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030396.  We are reviewing your correspondence, and will send you a notice if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990030398,1-Fingerprint-taken,2021-02-08,Fingerprints Taken,20210501-235805,"As of February 8, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990030398, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
